date,state,district,pincode,bio_age_5_17,bio_age_17_
06-10-2025,Tamil Nadu,Krishnagiri,635114,0,3
05-10-2025,Tamil Nadu,Krishnagiri,635105,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635121,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635203,0,1
23-09-2025,Tamil Nadu,Krishnagiri,636812,0,1
25-09-2025,Tamil Nadu,Krishnagiri,635106,1,1
21-09-2025,Tamil Nadu,Krishnagiri,635113,0,1
28-09-2025,Tamil Nadu,Krishnagiri,635103,0,1
28-09-2025,Tamil Nadu,Krishnagiri,635104,0,3
28-09-2025,Tamil Nadu,Krishnagiri,635114,1,1
18-09-2025,Tamil Nadu,Krishnagiri,635124,0,1
14-09-2025,Tamil Nadu,Krishnagiri,635001,0,2
14-09-2025,Tamil Nadu,Krishnagiri,635002,0,2
14-09-2025,Tamil Nadu,Krishnagiri,635207,0,4
24-09-2025,Tamil Nadu,Krishnagiri,636902,0,4
19-09-2025,Tamil Nadu,Krishnagiri,635124,0,1
19-09-2025,Tamil Nadu,Krishnagiri,635654,0,1
12-10-2025,Tamil Nadu,Krishnagiri,635109,2,11
12-10-2025,Tamil Nadu,Krishnagiri,635116,0,1
12-10-2025,Tamil Nadu,Krishnagiri,635117,0,1
20-10-2025,Tamil Nadu,Krishnagiri,635114,0,1
20-10-2025,Tamil Nadu,Krishnagiri,635116,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635001,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635112,0,3
19-10-2025,Tamil Nadu,Krishnagiri,635114,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635115,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635118,0,2
19-10-2025,Tamil Nadu,Krishnagiri,635121,2,1
23-10-2025,Tamil Nadu,Krishnagiri,635654,0,1
26-10-2025,Tamil Nadu,Krishnagiri,635001,1,1
26-10-2025,Tamil Nadu,Krishnagiri,635112,0,2
22-10-2025,Tamil Nadu,Krishnagiri,635654,0,1
01-10-2025,Tamil Nadu,Krishnagiri,635117,0,1
01-10-2025,Tamil Nadu,Krishnagiri,635120,0,2
01-10-2025,Tamil Nadu,Krishnagiri,635122,0,1
01-10-2025,Tamil Nadu,Krishnagiri,635123,0,2
02-10-2025,Tamil Nadu,Krishnagiri,635114,0,1
02-10-2025,Tamil Nadu,Krishnagiri,635204,0,2
02-10-2025,Tamil Nadu,Krishnagiri,635207,1,0
02-10-2025,Tamil Nadu,Krishnagiri,635307,0,1
24-08-2025,Tamil Nadu,Krishnagiri,635203,0,1
27-08-2025,Tamil Nadu,Krishnagiri,635103,1,0
27-08-2025,Tamil Nadu,Krishnagiri,635116,2,0
27-08-2025,Tamil Nadu,Krishnagiri,635117,0,1
27-08-2025,Tamil Nadu,Krishnagiri,635126,0,1
07-09-2025,Tamil Nadu,Krishnagiri,635204,0,3
07-09-2025,Tamil Nadu,Krishnagiri,635206,0,1
07-09-2025,Tamil Nadu,Krishnagiri,635304,0,1
29-08-2025,Tamil Nadu,Krishnagiri,636812,0,1
30-08-2025,Tamil Nadu,Krishnagiri,636902,1,2
31-08-2025,Tamil Nadu,Krishnagiri,635108,0,1
31-08-2025,Tamil Nadu,Krishnagiri,635112,0,2
31-08-2025,Tamil Nadu,Krishnagiri,635116,0,1
31-08-2025,Tamil Nadu,Krishnagiri,635206,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635108,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635118,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635204,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635307,0,1
17-08-2025,Tamil Nadu,Krishnagiri,635104,0,2
17-08-2025,Tamil Nadu,Krishnagiri,635112,0,5
17-08-2025,Tamil Nadu,Krishnagiri,635114,0,2
17-08-2025,Tamil Nadu,Krishnagiri,635117,0,2
16-08-2025,Tamil Nadu,Krishnagiri,635104,0,5
10-09-2025,Tamil Nadu,Krishnagiri,635124,0,2
05-09-2025,Tamil Nadu,Krishnagiri,635101,0,4
05-09-2025,Tamil Nadu,Krishnagiri,635110,0,3
05-09-2025,Tamil Nadu,Krishnagiri,635119,0,2
05-09-2025,Tamil Nadu,Krishnagiri,636902,0,2
11-09-2025,Tamil Nadu,Krishnagiri,635124,0,2
11-09-2025,Tamil Nadu,Krishnagiri,636806,0,16
12-09-2025,Tamil Nadu,Krishnagiri,635654,0,1
10-08-2025,Tamil Nadu,Krishnagiri,635112,0,1
10-08-2025,Tamil Nadu,Krishnagiri,635119,1,2
10-08-2025,Tamil Nadu,Krishnagiri,635207,0,8
05-10-2025,Tamil Nadu,Krishnagiri,635207,3,0
04-10-2025,Tamil Nadu,Krishnagiri,635001,52,19
04-10-2025,Tamil Nadu,Krishnagiri,635101,8,6
04-10-2025,Tamil Nadu,Krishnagiri,635103,8,6
04-10-2025,Tamil Nadu,Krishnagiri,635105,11,5
04-10-2025,Tamil Nadu,Krishnagiri,635109,61,18
04-10-2025,Tamil Nadu,Krishnagiri,635112,11,7
04-10-2025,Tamil Nadu,Krishnagiri,635119,19,0
04-10-2025,Tamil Nadu,Krishnagiri,635122,15,2
07-10-2025,Tamil Nadu,Krishnagiri,635109,43,21
07-10-2025,Tamil Nadu,Krishnagiri,635110,10,7
07-10-2025,Tamil Nadu,Krishnagiri,635116,10,4
07-10-2025,Tamil Nadu,Krishnagiri,635119,14,4
07-10-2025,Tamil Nadu,Krishnagiri,635120,4,8
07-10-2025,Tamil Nadu,Krishnagiri,635201,2,5
07-10-2025,Tamil Nadu,Krishnagiri,635206,7,9
07-10-2025,Tamil Nadu,Krishnagiri,635207,6,3
06-10-2025,Tamil Nadu,Krishnagiri,635104,4,6
06-10-2025,Tamil Nadu,Krishnagiri,635108,6,3
06-10-2025,Tamil Nadu,Krishnagiri,635109,64,32
06-10-2025,Tamil Nadu,Krishnagiri,635203,30,12
06-10-2025,Tamil Nadu,Krishnagiri,635304,2,2
06-10-2025,Tamil Nadu,Krishnagiri,635306,9,13
13-11-2025,Tamil Nadu,Krishnagiri,635110,6,3
13-11-2025,Tamil Nadu,Krishnagiri,635118,6,9
13-11-2025,Tamil Nadu,Krishnagiri,635201,26,8
13-11-2025,Tamil Nadu,Krishnagiri,635204,28,2
13-11-2025,Tamil Nadu,Krishnagiri,635206,30,15
13-11-2025,Tamil Nadu,Krishnagiri,635207,31,24
12-11-2025,Tamil Nadu,Krishnagiri,635001,49,48
12-11-2025,Tamil Nadu,Krishnagiri,635002,9,10
12-11-2025,Tamil Nadu,Krishnagiri,635103,20,4
12-11-2025,Tamil Nadu,Krishnagiri,635106,2,0
12-11-2025,Tamil Nadu,Krishnagiri,635116,54,9
12-11-2025,Tamil Nadu,Krishnagiri,635126,37,13
12-11-2025,Tamil Nadu,Krishnagiri,635304,14,3
12-11-2025,Tamil Nadu,Krishnagiri,635306,15,7
12-11-2025,Tamil Nadu,Krishnagiri,636902,4,2
03-11-2025,Tamil Nadu,Krishnagiri,635001,68,29
03-11-2025,Tamil Nadu,Krishnagiri,635102,38,3
03-11-2025,Tamil Nadu,Krishnagiri,635105,40,7
03-11-2025,Tamil Nadu,Krishnagiri,635107,61,18
03-11-2025,Tamil Nadu,Krishnagiri,635201,11,2
03-11-2025,Tamil Nadu,Krishnagiri,635306,32,3
01-11-2025,Tamil Nadu,Krishnagiri,635104,15,7
01-11-2025,Tamil Nadu,Krishnagiri,635105,31,7
01-11-2025,Tamil Nadu,Krishnagiri,635126,39,10
01-11-2025,Tamil Nadu,Krishnagiri,635203,40,16
01-11-2025,Tamil Nadu,Krishnagiri,635207,41,4
01-11-2025,Tamil Nadu,Krishnagiri,635654,1,0
01-11-2025,Tamil Nadu,Krishnagiri,636806,1,0
04-11-2025,Tamil Nadu,Krishnagiri,635107,52,16
04-11-2025,Tamil Nadu,Krishnagiri,635108,14,2
04-11-2025,Tamil Nadu,Krishnagiri,635109,87,37
04-11-2025,Tamil Nadu,Krishnagiri,635114,17,6
04-11-2025,Tamil Nadu,Krishnagiri,635115,30,11
04-11-2025,Tamil Nadu,Krishnagiri,635117,17,12
04-11-2025,Tamil Nadu,Krishnagiri,635118,8,9
04-11-2025,Tamil Nadu,Krishnagiri,635122,41,8
04-11-2025,Tamil Nadu,Krishnagiri,635123,13,2
04-11-2025,Tamil Nadu,Krishnagiri,635126,25,3
04-11-2025,Tamil Nadu,Krishnagiri,635206,34,10
14-11-2025,Tamil Nadu,Krishnagiri,635002,20,9
14-11-2025,Tamil Nadu,Krishnagiri,635105,10,5
14-11-2025,Tamil Nadu,Krishnagiri,635106,8,1
14-11-2025,Tamil Nadu,Krishnagiri,635107,30,18
14-11-2025,Tamil Nadu,Krishnagiri,635109,81,27
14-11-2025,Tamil Nadu,Krishnagiri,635119,15,2
14-11-2025,Tamil Nadu,Krishnagiri,635120,11,2
14-11-2025,Tamil Nadu,Krishnagiri,635122,14,8
14-11-2025,Tamil Nadu,Krishnagiri,635126,32,8
14-11-2025,Tamil Nadu,Krishnagiri,635306,33,7
17-10-2025,Tamil Nadu,Krishnagiri,635101,7,8
17-10-2025,Tamil Nadu,Krishnagiri,635106,4,5
17-10-2025,Tamil Nadu,Krishnagiri,635107,60,14
17-10-2025,Tamil Nadu,Krishnagiri,635204,17,9
17-10-2025,Tamil Nadu,Krishnagiri,635207,44,7
17-10-2025,Tamil Nadu,Krishnagiri,636902,7,1
23-10-2025,Tamil Nadu,Krishnagiri,636808,0,1
23-10-2025,Tamil Nadu,Krishnagiri,635107,53,9
23-10-2025,Tamil Nadu,Krishnagiri,635108,21,6
23-10-2025,Tamil Nadu,Krishnagiri,635115,17,6
23-10-2025,Tamil Nadu,Krishnagiri,635120,29,5
23-10-2025,Tamil Nadu,Krishnagiri,635123,9,2
23-10-2025,Tamil Nadu,Krishnagiri,635126,12,7
22-10-2025,Tamil Nadu,Krishnagiri,635002,10,6
22-10-2025,Tamil Nadu,Krishnagiri,635106,5,3
22-10-2025,Tamil Nadu,Krishnagiri,635109,60,35
22-10-2025,Tamil Nadu,Krishnagiri,635123,2,11
22-10-2025,Tamil Nadu,Krishnagiri,635206,26,8
11-11-2025,Tamil Nadu,Krishnagiri,635114,8,2
11-11-2025,Tamil Nadu,Krishnagiri,635115,23,13
11-11-2025,Tamil Nadu,Krishnagiri,635120,10,2
11-11-2025,Tamil Nadu,Krishnagiri,635304,7,4
31-10-2025,Tamil Nadu,Krishnagiri,635103,13,3
31-10-2025,Tamil Nadu,Krishnagiri,635109,96,32
31-10-2025,Tamil Nadu,Krishnagiri,635118,11,12
31-10-2025,Tamil Nadu,Krishnagiri,635124,4,1
31-10-2025,Tamil Nadu,Krishnagiri,635126,30,10
31-10-2025,Tamil Nadu,Krishnagiri,635203,53,16
31-10-2025,Tamil Nadu,Krishnagiri,635204,19,8
31-10-2025,Tamil Nadu,Krishnagiri,635207,49,12
31-10-2025,Tamil Nadu,Krishnagiri,635304,31,2
31-10-2025,Tamil Nadu,Krishnagiri,635306,33,7
31-10-2025,Tamil Nadu,Krishnagiri,636806,3,2
07-11-2025,Tamil Nadu,Krishnagiri,635102,23,10
07-11-2025,Tamil Nadu,Krishnagiri,635103,3,3
07-11-2025,Tamil Nadu,Krishnagiri,635107,29,31
07-11-2025,Tamil Nadu,Krishnagiri,635122,35,5
07-11-2025,Tamil Nadu,Krishnagiri,635124,4,0
07-11-2025,Tamil Nadu,Krishnagiri,636806,4,2
08-11-2025,Tamil Nadu,Krishnagiri,635102,21,5
08-11-2025,Tamil Nadu,Krishnagiri,635103,15,3
08-11-2025,Tamil Nadu,Krishnagiri,635105,5,4
08-11-2025,Tamil Nadu,Krishnagiri,635106,2,1
08-11-2025,Tamil Nadu,Krishnagiri,635109,63,17
08-11-2025,Tamil Nadu,Krishnagiri,635116,2,0
08-11-2025,Tamil Nadu,Krishnagiri,635117,54,13
08-11-2025,Tamil Nadu,Krishnagiri,635203,45,7
12-10-2025,Tamil Nadu,Krishnagiri,635201,1,0
13-10-2025,Tamil Nadu,Krishnagiri,635116,27,9
13-10-2025,Tamil Nadu,Krishnagiri,635119,7,5
13-10-2025,Tamil Nadu,Krishnagiri,635123,3,10
13-10-2025,Tamil Nadu,Krishnagiri,635201,2,7
13-10-2025,Tamil Nadu,Krishnagiri,635203,16,22
13-10-2025,Tamil Nadu,Krishnagiri,635206,13,24
13-10-2025,Tamil Nadu,Krishnagiri,636902,0,1
25-10-2025,Tamil Nadu,Krishnagiri,635104,23,4
25-10-2025,Tamil Nadu,Krishnagiri,635113,38,9
25-10-2025,Tamil Nadu,Krishnagiri,635114,14,2
25-10-2025,Tamil Nadu,Krishnagiri,636806,5,1
24-10-2025,Tamil Nadu,Krishnagiri,635001,90,20
24-10-2025,Tamil Nadu,Krishnagiri,635111,1,2
24-10-2025,Tamil Nadu,Krishnagiri,635119,16,1
24-10-2025,Tamil Nadu,Krishnagiri,635122,18,10
24-10-2025,Tamil Nadu,Krishnagiri,635124,4,0
24-10-2025,Tamil Nadu,Krishnagiri,635203,59,14
24-10-2025,Tamil Nadu,Krishnagiri,635207,26,11
24-10-2025,Tamil Nadu,Krishnagiri,635306,32,8
24-10-2025,Tamil Nadu,Krishnagiri,636806,1,2
10-11-2025,Tamil Nadu,Krishnagiri,635001,25,49
10-11-2025,Tamil Nadu,Krishnagiri,635108,9,5
10-11-2025,Tamil Nadu,Krishnagiri,635114,6,9
10-11-2025,Tamil Nadu,Krishnagiri,635116,27,5
10-11-2025,Tamil Nadu,Krishnagiri,635201,9,7
10-11-2025,Tamil Nadu,Krishnagiri,635304,4,11
10-11-2025,Tamil Nadu,Krishnagiri,635307,41,8
30-10-2025,Tamil Nadu,Krishnagiri,635001,101,28
30-10-2025,Tamil Nadu,Krishnagiri,635002,21,4
30-10-2025,Tamil Nadu,Krishnagiri,635119,23,2
30-10-2025,Tamil Nadu,Krishnagiri,635123,27,3
30-10-2025,Tamil Nadu,Krishnagiri,635207,48,8
30-10-2025,Tamil Nadu,Krishnagiri,636812,1,0
28-10-2025,Tamil Nadu,Krishnagiri,635001,105,19
28-10-2025,Tamil Nadu,Krishnagiri,635101,10,6
28-10-2025,Tamil Nadu,Krishnagiri,635103,20,9
28-10-2025,Tamil Nadu,Krishnagiri,635105,22,2
28-10-2025,Tamil Nadu,Krishnagiri,635110,41,6
28-10-2025,Tamil Nadu,Krishnagiri,635121,53,3
28-10-2025,Tamil Nadu,Krishnagiri,635123,8,2
28-10-2025,Tamil Nadu,Krishnagiri,635124,4,0
28-10-2025,Tamil Nadu,Krishnagiri,635126,24,8
28-10-2025,Tamil Nadu,Krishnagiri,635204,21,4
28-10-2025,Tamil Nadu,Krishnagiri,635654,1,0
29-10-2025,Tamil Nadu,Krishnagiri,635001,36,10
29-10-2025,Tamil Nadu,Krishnagiri,635103,21,6
29-10-2025,Tamil Nadu,Krishnagiri,635107,54,15
29-10-2025,Tamil Nadu,Krishnagiri,635108,9,1
29-10-2025,Tamil Nadu,Krishnagiri,635109,120,39
29-10-2025,Tamil Nadu,Krishnagiri,635110,39,6
29-10-2025,Tamil Nadu,Krishnagiri,635114,35,4
29-10-2025,Tamil Nadu,Krishnagiri,635118,29,3
29-10-2025,Tamil Nadu,Krishnagiri,635123,12,0
29-10-2025,Tamil Nadu,Krishnagiri,635207,41,18
29-10-2025,Tamil Nadu,Krishnagiri,636806,2,4
05-11-2025,Tamil Nadu,Krishnagiri,635002,13,6
05-11-2025,Tamil Nadu,Krishnagiri,635107,41,20
05-11-2025,Tamil Nadu,Krishnagiri,635207,31,9
05-11-2025,Tamil Nadu,Krishnagiri,635306,14,10
05-11-2025,Tamil Nadu,Krishnagiri,636806,2,6
06-11-2025,Tamil Nadu,Krishnagiri,635115,20,9
06-11-2025,Tamil Nadu,Krishnagiri,635122,49,5
06-11-2025,Tamil Nadu,Krishnagiri,635124,5,1
06-11-2025,Tamil Nadu,Krishnagiri,635306,19,13
06-11-2025,Tamil Nadu,Krishnagiri,636806,2,0
16-11-2025,Tamil Nadu,Krishnagiri,635103,6,2
16-11-2025,Tamil Nadu,Krishnagiri,635108,3,0
16-11-2025,Tamil Nadu,Krishnagiri,635109,1,1
15-11-2025,Tamil Nadu,Krishnagiri,635108,9,4
15-11-2025,Tamil Nadu,Krishnagiri,635111,2,0
15-11-2025,Tamil Nadu,Krishnagiri,635115,33,6
15-11-2025,Tamil Nadu,Krishnagiri,635116,26,4
15-11-2025,Tamil Nadu,Krishnagiri,635123,12,5
15-11-2025,Tamil Nadu,Krishnagiri,635126,33,6
15-11-2025,Tamil Nadu,Krishnagiri,635307,5,4
15-11-2025,Tamil Nadu,Krishnagiri,636812,7,0
18-11-2025,Tamil Nadu,Krishnagiri,635102,22,10
18-11-2025,Tamil Nadu,Krishnagiri,635307,34,8
18-11-2025,Tamil Nadu,Krishnagiri,636806,2,1
18-11-2025,Tamil Nadu,Krishnagiri,636902,3,1
17-11-2025,Tamil Nadu,Krishnagiri,635002,13,5
17-11-2025,Tamil Nadu,Krishnagiri,635122,16,5
17-11-2025,Tamil Nadu,Krishnagiri,635124,2,0
17-11-2025,Tamil Nadu,Krishnagiri,635201,4,0
17-11-2025,Tamil Nadu,Krishnagiri,636812,2,1
21-11-2025,Tamil Nadu,Krishnagiri,635103,4,3
21-11-2025,Tamil Nadu,Krishnagiri,635106,2,3
21-11-2025,Tamil Nadu,Krishnagiri,635111,1,0
21-11-2025,Tamil Nadu,Krishnagiri,635113,9,21
21-11-2025,Tamil Nadu,Krishnagiri,635116,33,3
21-11-2025,Tamil Nadu,Krishnagiri,635122,12,9
21-11-2025,Tamil Nadu,Krishnagiri,635203,34,17
21-11-2025,Tamil Nadu,Krishnagiri,635306,14,14
21-11-2025,Tamil Nadu,Krishnagiri,636902,4,6
19-11-2025,Tamil Nadu,Krishnagiri,635102,16,18
19-11-2025,Tamil Nadu,Krishnagiri,635104,19,7
19-11-2025,Tamil Nadu,Krishnagiri,635108,11,3
19-11-2025,Tamil Nadu,Krishnagiri,635112,68,17
19-11-2025,Tamil Nadu,Krishnagiri,635115,19,11
19-11-2025,Tamil Nadu,Krishnagiri,635118,11,16
19-11-2025,Tamil Nadu,Krishnagiri,635119,13,8
19-11-2025,Tamil Nadu,Krishnagiri,635121,42,14
19-11-2025,Tamil Nadu,Krishnagiri,635124,3,0
20-11-2025,Tamil Nadu,Krishnagiri,635103,7,4
20-11-2025,Tamil Nadu,Krishnagiri,635111,2,0
20-11-2025,Tamil Nadu,Krishnagiri,635119,8,7
20-11-2025,Tamil Nadu,Krishnagiri,635121,28,20
20-11-2025,Tamil Nadu,Krishnagiri,635123,10,3
20-11-2025,Tamil Nadu,Krishnagiri,635202,2,0
20-11-2025,Tamil Nadu,Krishnagiri,635304,8,3
20-11-2025,Tamil Nadu,Krishnagiri,635306,7,8
20-11-2025,Tamil Nadu,Krishnagiri,635307,40,18
23-11-2025,Tamil Nadu,Krishnagiri,635109,4,1
22-11-2025,Tamil Nadu,Krishnagiri,635103,10,4
22-11-2025,Tamil Nadu,Krishnagiri,635107,15,12
22-11-2025,Tamil Nadu,Krishnagiri,635118,12,1
22-11-2025,Tamil Nadu,Krishnagiri,635119,4,2
22-11-2025,Tamil Nadu,Krishnagiri,635124,1,1
22-11-2025,Tamil Nadu,Krishnagiri,635203,28,8
22-11-2025,Tamil Nadu,Krishnagiri,635307,27,5
28-11-2025,Tamil Nadu,Krishnagiri,635106,1,1
28-11-2025,Tamil Nadu,Krishnagiri,635118,5,13
28-11-2025,Tamil Nadu,Krishnagiri,635120,7,10
28-11-2025,Tamil Nadu,Krishnagiri,635124,1,1
28-11-2025,Tamil Nadu,Krishnagiri,635204,11,9
28-11-2025,Tamil Nadu,Krishnagiri,635306,10,9
28-11-2025,Tamil Nadu,Krishnagiri,635307,55,12
28-11-2025,Tamil Nadu,Krishnagiri,636812,0,1
08-10-2025,Tamil Nadu,Krishnagiri,635001,110,16
08-10-2025,Tamil Nadu,Krishnagiri,635113,22,15
08-10-2025,Tamil Nadu,Krishnagiri,635114,5,2
08-10-2025,Tamil Nadu,Krishnagiri,635116,11,8
08-10-2025,Tamil Nadu,Krishnagiri,635121,8,8
08-10-2025,Tamil Nadu,Krishnagiri,635204,2,10
26-10-2025,Tamil Nadu,Krishnagiri,635105,2,1
15-10-2025,Tamil Nadu,Krishnagiri,635002,35,5
15-10-2025,Tamil Nadu,Krishnagiri,635102,20,11
15-10-2025,Tamil Nadu,Krishnagiri,635110,13,1
15-10-2025,Tamil Nadu,Krishnagiri,635112,19,25
15-10-2025,Tamil Nadu,Krishnagiri,635117,19,14
15-10-2025,Tamil Nadu,Krishnagiri,635201,7,3
15-10-2025,Tamil Nadu,Krishnagiri,635204,22,3
15-10-2025,Tamil Nadu,Krishnagiri,635207,26,11
15-10-2025,Tamil Nadu,Krishnagiri,635306,6,3
15-10-2025,Tamil Nadu,Krishnagiri,636902,3,4
16-10-2025,Tamil Nadu,Krishnagiri,635101,6,8
16-10-2025,Tamil Nadu,Krishnagiri,635206,21,28
16-10-2025,Tamil Nadu,Krishnagiri,635207,32,8
16-10-2025,Tamil Nadu,Krishnagiri,635306,7,16
16-10-2025,Tamil Nadu,Krishnagiri,636806,1,1
16-10-2025,Tamil Nadu,Krishnagiri,636902,2,4
14-10-2025,Tamil Nadu,Krishnagiri,635103,8,2
14-10-2025,Tamil Nadu,Krishnagiri,635109,53,28
14-10-2025,Tamil Nadu,Krishnagiri,635120,23,9
14-10-2025,Tamil Nadu,Krishnagiri,635201,8,3
14-10-2025,Tamil Nadu,Krishnagiri,635203,50,13
14-10-2025,Tamil Nadu,Krishnagiri,635205,2,0
14-10-2025,Tamil Nadu,Krishnagiri,636902,2,1
09-10-2025,Tamil Nadu,Krishnagiri,635105,1,5
09-10-2025,Tamil Nadu,Krishnagiri,635106,2,1
09-10-2025,Tamil Nadu,Krishnagiri,635108,1,6
09-10-2025,Tamil Nadu,Krishnagiri,635110,11,7
09-10-2025,Tamil Nadu,Krishnagiri,635114,5,3
09-10-2025,Tamil Nadu,Krishnagiri,635115,15,6
09-10-2025,Tamil Nadu,Krishnagiri,635117,11,21
09-10-2025,Tamil Nadu,Krishnagiri,635204,4,4
09-10-2025,Tamil Nadu,Krishnagiri,635206,5,20
11-10-2025,Tamil Nadu,Krishnagiri,635001,57,10
11-10-2025,Tamil Nadu,Krishnagiri,635104,15,8
11-10-2025,Tamil Nadu,Krishnagiri,635105,10,6
11-10-2025,Tamil Nadu,Krishnagiri,635109,34,6
11-10-2025,Tamil Nadu,Krishnagiri,635115,5,0
11-10-2025,Tamil Nadu,Krishnagiri,635117,9,9
11-10-2025,Tamil Nadu,Krishnagiri,635122,19,5
11-10-2025,Tamil Nadu,Krishnagiri,635124,1,0
11-10-2025,Tamil Nadu,Krishnagiri,635203,14,6
11-10-2025,Tamil Nadu,Krishnagiri,635304,9,1
10-10-2025,Tamil Nadu,Krishnagiri,635002,27,3
10-10-2025,Tamil Nadu,Krishnagiri,635101,1,8
10-10-2025,Tamil Nadu,Krishnagiri,635105,4,7
10-10-2025,Tamil Nadu,Krishnagiri,635121,16,7
10-10-2025,Tamil Nadu,Krishnagiri,635126,26,12
10-10-2025,Tamil Nadu,Krishnagiri,635304,6,5
27-10-2025,Tamil Nadu,Krishnagiri,635105,13,2
27-10-2025,Tamil Nadu,Krishnagiri,635126,21,8
27-10-2025,Tamil Nadu,Krishnagiri,635206,49,1
27-10-2025,Tamil Nadu,Krishnagiri,635306,24,2
27-10-2025,Tamil Nadu,Krishnagiri,635307,44,9
03-12-2025,Tamil Nadu,Krishnagiri,635101,5,6
03-12-2025,Tamil Nadu,Krishnagiri,635102,33,4
03-12-2025,Tamil Nadu,Krishnagiri,635104,34,6
03-12-2025,Tamil Nadu,Krishnagiri,635108,4,1
03-12-2025,Tamil Nadu,Krishnagiri,635112,16,31
03-12-2025,Tamil Nadu,Krishnagiri,635114,3,3
03-12-2025,Tamil Nadu,Krishnagiri,635118,8,11
03-12-2025,Tamil Nadu,Krishnagiri,635121,36,12
03-12-2025,Tamil Nadu,Krishnagiri,635206,6,6
03-12-2025,Tamil Nadu,Krishnagiri,635207,14,20
02-12-2025,Tamil Nadu,Krishnagiri,635101,6,6
02-12-2025,Tamil Nadu,Krishnagiri,635106,2,1
02-12-2025,Tamil Nadu,Krishnagiri,635107,31,14
02-12-2025,Tamil Nadu,Krishnagiri,635114,6,1
02-12-2025,Tamil Nadu,Krishnagiri,635121,28,19
02-12-2025,Tamil Nadu,Krishnagiri,635122,12,9
02-12-2025,Tamil Nadu,Krishnagiri,635126,26,16
02-12-2025,Tamil Nadu,Krishnagiri,635306,5,6
02-12-2025,Tamil Nadu,Krishnagiri,635307,23,23
05-12-2025,Tamil Nadu,Krishnagiri,635001,31,25
05-12-2025,Tamil Nadu,Krishnagiri,635104,15,3
05-12-2025,Tamil Nadu,Krishnagiri,635117,32,11
05-12-2025,Tamil Nadu,Krishnagiri,635118,7,5
05-12-2025,Tamil Nadu,Krishnagiri,635204,10,16
05-12-2025,Tamil Nadu,Krishnagiri,635307,21,12
30-11-2025,Tamil Nadu,Krishnagiri,635102,0,1
30-11-2025,Tamil Nadu,Krishnagiri,635103,0,1
30-11-2025,Tamil Nadu,Krishnagiri,635108,0,1
30-11-2025,Tamil Nadu,Krishnagiri,635115,2,0
30-11-2025,Tamil Nadu,Krishnagiri,635126,1,0
30-11-2025,Tamil Nadu,Krishnagiri,635203,0,1
01-12-2025,Tamil Nadu,Krishnagiri,635101,3,8
01-12-2025,Tamil Nadu,Krishnagiri,635104,14,10
01-12-2025,Tamil Nadu,Krishnagiri,635106,4,3
01-12-2025,Tamil Nadu,Krishnagiri,635111,1,0
01-12-2025,Tamil Nadu,Krishnagiri,635113,27,17
01-12-2025,Tamil Nadu,Krishnagiri,635203,13,22
01-12-2025,Tamil Nadu,Krishnagiri,636806,2,3
01-12-2025,Tamil Nadu,Krishnagiri,636902,4,3
07-12-2025,Tamil Nadu,Krishnagiri,635107,7,6
06-12-2025,Tamil Nadu,Krishnagiri,635106,2,1
06-12-2025,Tamil Nadu,Krishnagiri,635118,4,5
06-12-2025,Tamil Nadu,Krishnagiri,635120,10,5
06-12-2025,Tamil Nadu,Krishnagiri,635201,10,4
25-11-2025,Tamil Nadu,Krishnagiri,635001,34,44
25-11-2025,Tamil Nadu,Krishnagiri,635103,5,6
25-11-2025,Tamil Nadu,Krishnagiri,635117,45,12
25-11-2025,Tamil Nadu,Krishnagiri,635119,4,6
24-11-2025,Tamil Nadu,Krishnagiri,635001,66,42
24-11-2025,Tamil Nadu,Krishnagiri,635103,4,10
24-11-2025,Tamil Nadu,Krishnagiri,635107,22,24
24-11-2025,Tamil Nadu,Krishnagiri,635111,0,1
24-11-2025,Tamil Nadu,Krishnagiri,635117,33,24
24-11-2025,Tamil Nadu,Krishnagiri,635122,8,7
24-11-2025,Tamil Nadu,Krishnagiri,635124,2,2
24-11-2025,Tamil Nadu,Krishnagiri,635304,14,4
24-11-2025,Tamil Nadu,Krishnagiri,635306,14,4
24-11-2025,Tamil Nadu,Krishnagiri,636902,2,4
26-11-2025,Tamil Nadu,Krishnagiri,635101,5,3
26-11-2025,Tamil Nadu,Krishnagiri,635114,8,7
26-11-2025,Tamil Nadu,Krishnagiri,635115,12,14
26-11-2025,Tamil Nadu,Krishnagiri,635119,6,8
26-11-2025,Tamil Nadu,Krishnagiri,635126,29,19
26-11-2025,Tamil Nadu,Krishnagiri,635201,23,4
26-11-2025,Tamil Nadu,Krishnagiri,635307,37,15
26-11-2025,Tamil Nadu,Krishnagiri,636806,1,0
13-12-2025,Tamil Nadu,Krishnagiri,635108,5,5
13-12-2025,Tamil Nadu,Krishnagiri,635112,17,14
